customer,st_x,gender_x,education_x,customer_lifetime_value_x,income_x,monthly_premium_auto_x,number_of_open_complaints_x,policy_type_x,vehicle_class_x,total_claim_amount_x,st_y,gender_y,education_y,customer_lifetime_value_y,income_y,monthly_premium_auto_y,number_of_open_complaints_y,total_claim_amount_y,policy_type_y,vehicle_class_y,state,customer_lifetime_value,education,gender,income,monthly_premium_auto,number_of_open_complaints,policy_type,total_claim_amount,vehicle_class
tw11712,,,,,,,,,,,,,,,,,,,,,arizona,4574.924641,master,m,32906.0,115.0,0.0,personal auto,552.0,suv
tw12556,,,,,,,,,,,,,,,,,,,,,oregon,4428.031583,high school or below,f,58577.0,110.0,0.0,personal auto,303.872752,suv
tw16499,,,,,,,,,,,california,m,bachelor,363305.40%,43334.0,95.0,1/2/00,614.367195,corporate auto,two-door car,,,,,,,,,,
tw17878,oregon,f,high school or below,245757.60%,52926.0,61.0,1/0/00,personal auto,four-door car,292.8,,,,,,,,,,,,,,,,,,,,
tw42649,,,,,,,,,,,,,,,,,,,,,washington,2467.97792,college,f,0.0,67.0,0.0,corporate auto,222.903462,two-door car
tw43626,california,m,college,808288.10%,53554.0,67.0,1/0/00,personal auto,four-door car,327.020539,,,,,,,,,,,,,,,,,,,,
tw45475,,,,,,,,,,,,,,,,,,,,,nevada,8556.418397,college,m,0.0,124.0,3.0,personal auto,595.2,suv
tw46585,,,,,,,,,,,,,,,,,,,,,nevada,4767.687852,bachelor,m,0.0,72.0,0.0,corporate auto,345.6,four-door car
tw49116,,,,,,,,,,,,,,,,,,,,,nevada,2220.187426,college,m,0.0,62.0,2.0,personal auto,311.506082,four-door car
tw53467,,,,,,,,,,,,,,,,,,,,,california,4566.377261,bachelor,m,0.0,66.0,0.0,personal auto,475.2,four-door car
tw62773,,,,,,,,,,,,,,,,,,,,,washington,6969.880958,high school or below,f,27604.0,92.0,1.0,corporate auto,441.6,two-door car
tw64385,,,,,,,,,,,california,m,bachelor,552821.28%,36088.0,72.0,1/0/00,345.6,corporate auto,four-door car,,,,,,,,,,
tw66679,,,,,,,,,,,,,,,,,,,,,oregon,8823.852473,high school or below,m,75741.0,109.0,0.0,corporate auto,217.188864,suv
tw73441,,,,,,,,,,,,,,,,,,,,,nevada,2773.455358,high school or below,f,73478.0,68.0,0.0,personal auto,241.88878,four-door car
tw81986,,,,,,,,,,,,,,,,,,,,,arizona,5632.613078,bachelor,f,51721.0,139.0,0.0,personal auto,625.282599,suv
tw91179,,,,,,,,,,,oregon,f,college,386148.63%,93272.0,95.0,1/0/00,281.110788,corporate auto,four-door car,,,,,,,,,,
tw94555,,,,,,,,,,,,,,,,,,,,,nevada,5389.499465,college,m,66429.0,136.0,0.0,personal auto,57.712985,sports car
tx11163,,,,,,,,,,,,,,,,,,,,,nevada,7380.570445,bachelor,f,53957.0,184.0,0.0,corporate auto,61.554272,luxury suv
tx13297,,,,,,,,,,,,,,,,,,,,,california,2396.219292,bachelor,f,0.0,66.0,2.0,corporate auto,433.160284,four-door car
tx17484,cali,femal,bachelor,1518227.98%,53863.0,63.0,1/0/00,personal auto,four-door car,105.765111,,,,,,,,,,,,,,,,,,,,
tx28465,,,,,,,,,,,nevada,m,college,520611.82%,52629.0,65.0,1/0/00,136.684141,personal auto,four-door car,,,,,,,,,,
tx34322,,,,,,,,,,,,,,,,,,,,,oregon,2419.306466,college,m,0.0,70.0,1.0,personal auto,336.0,two-door car
tx35222,,,,,,,,,,,,,,,,,,,,,washington,11618.55713,college,f,27750.0,297.0,1.0,personal auto,1425.6,luxury car
tx35617,,,,,,,,,,,,,,,,,,,,,california,4465.604359,bachelor,f,50909.0,112.0,0.0,personal auto,339.048157,suv
tx39594,,,,,,,,,,,,,,,,,,,,,arizona,2452.491364,high school or below,f,51085.0,62.0,1.0,personal auto,406.902001,two-door car
tx73398,,,,,,,,,,,,,,,,,,,,,nevada,3697.04094,bachelor,m,0.0,113.0,0.0,personal auto,813.6,two-door car
tx98128,,,,,,,,,,,california,f,college,1386438.50%,0.0,74.0,1/4/00,580.886785,personal auto,four-door car,,,,,,,,,,
ty20016,,,,,,,,,,,,,,,,,,,,,oregon,7980.488637,bachelor,m,72734.0,66.0,0.0,personal auto,195.218968,two-door car
ty22591,,,,,,,,,,,,,,,,,,,,,washington,7824.372789,college,m,32823.0,100.0,0.0,personal auto,480.0,suv
ty26512,cali,m,doctor,343613.43%,30817.0,88.0,1/0/00,personal auto,four-door car,91.834668,,,,,,,,,,,,,,,,,,,,
ty27229,,,,,,,,,,,,,,,,,,,,,arizona,9114.276632,bachelor,m,85942.0,116.0,2.0,personal auto,79.340118,four-door car
ty30683,,,,,,,,,,,,,,,,,,,,,oregon,3527.398513,college,f,26156.0,96.0,0.0,corporate auto,460.8,four-door car
ty31217,,,,,,,,,,,,,,,,,,,,,washington,11009.13049,bachelor,f,51643.0,283.0,0.0,personal auto,1358.4,luxury car
ty43440,,,,,,,,,,,california,m,high school or below,881901.89%,99845.0,110.0,1/1/00,528.0,personal auto,suv,,,,,,,,,,
ty59231,,,,,,,,,,,,,,,,,,,,,california,5015.009472,bachelor,f,48567.0,130.0,0.0,personal auto,624.0,suv
ty59969,,,,,,,,,,,,,,,,,,,,,arizona,2402.172069,college,m,43246.0,62.0,0.0,personal auto,52.435202,four-door car
ty74870,,,,,,,,,,,california,f,master,253063.94%,25143.0,66.0,1/0/00,8.737111,corporate auto,four-door car,,,,,,,,,,
ty84623,,,,,,,,,,,,,,,,,,,,,california,9816.528302,college,m,37256.0,62.0,0.0,corporate auto,128.969729,four-door car
ty86306,,,,,,,,,,,,,,,,,,,,,california,2336.286633,college,f,21564.0,61.0,0.0,corporate auto,49.014822,two-door car
ty87896,,,,,,,,,,,,,,,,,,,,,california,11875.89915,high school or below,m,0.0,108.0,0.0,personal auto,518.4,suv
ty95197,,,,,,,,,,,,,,,,,,,,,washington,4132.58858,college,f,0.0,63.0,1.0,personal auto,453.6,four-door car
tz11597,,,,,,,,,,,,,,,,,,,,,california,5755.539367,college,m,97607.0,71.0,0.0,personal auto,60.021023,two-door car
tz19823,,,,,,,,,,,,,,,,,,,,,california,3265.156348,bachelor,f,25820.0,82.0,0.0,personal auto,393.6,four-door car
tz22914,,,,,,,,,,,,,,,,,,,,,oregon,5130.823951,master,m,12940.0,68.0,0.0,personal auto,268.1726,two-door car
tz28073,,,,,,,,,,,,,,,,,,,,,california,4341.363555,bachelor,m,23352.0,112.0,0.0,personal auto,537.6,suv
tz37274,,,,,,,,,,,,,,,,,,,,,arizona,4628.280887,high school or below,m,0.0,62.0,0.0,personal auto,690.548602,four-door car
tz47750,,,,,,,,,,,nevada,m,master,850985.09%,26057.0,74.0,1/0/00,523.888845,personal auto,four-door car,,,,,,,,,,
tz51184,,,,,,,,,,,,,,,,,,,,,arizona,9778.984109,college,m,0.0,137.0,0.0,corporate auto,986.4,suv
tz60132,,,,,,,,,,,,,,,,,,,,,oregon,6071.907243,high school or below,f,12201.0,84.0,0.0,corporate auto,604.8,four-door car
tz65661,,,,,,,,,,,,,,,,,,,,,california,2742.797845,college,f,32437.0,69.0,0.0,corporate auto,331.2,two-door car
tz71391,,,,,,,,,,,,,,,,,,,,,oregon,8509.850887,master,m,26057.0,74.0,0.0,personal auto,523.888845,four-door car
tz76531,,,,,,,,,,,,,,,,,,,,,california,12489.21197,high school or below,m,0.0,113.0,0.0,personal auto,542.4,four-door car
tz81094,,,,,,,,,,,,,,,,,,,,,nevada,2372.155492,high school or below,f,19030.0,62.0,0.0,corporate auto,355.820799,two-door car
tz98966,nevada,,bachelor,245019.10%,0.0,73.0,1/3/00,corporate auto,four-door car,554.376763,,,,,,,,,,,,,,,,,,,,
ua19178,oregon,f,master,498082.50%,53265.0,62.0,1/0/00,personal auto,four-door car,238.005074,,,,,,,,,,,,,,,,,,,,
ua26783,,,,,,,,,,,,,,,,,,,,,oregon,4874.0748,high school or below,m,0.0,68.0,0.0,personal auto,609.323227,two-door car
ua38043,,,,,,,,,,,,,,,,,,,,,california,2397.036098,high school or below,f,22283.0,65.0,0.0,personal auto,572.072106,four-door car
ua44429,,,,,,,,,,,,,,,,,,,,,california,2520.028421,college,f,0.0,68.0,0.0,personal auto,326.4,four-door car
ua50747,washington,f,high school or below,2599775.00%,62262.0,72.0,1/0/00,corporate auto,four-door car,193.505325,,,,,,,,,,,washington,25997.74996,high school or below,f,62262.0,72.0,0.0,corporate auto,193.505325,four-door car
ua51318,arizona,f,high school or below,511662.40%,26173.0,68.0,1/1/00,corporate auto,four-door car,449.819671,,,,,,,,,,,,,,,,,,,,
ua53326,,,,,,,,,,,,,,,,,,,,,oregon,3304.758268,college,f,23931.0,95.0,0.0,personal auto,456.0,four-door car
ua58104,,,,,,,,,,,,,,,,,,,,,california,7933.820656,college,f,76505.0,65.0,0.0,personal auto,144.051716,four-door car
ua63517,,,,,,,,,,,,,,,,,,,,,california,8518.549119,doctor,f,0.0,112.0,1.0,personal auto,537.6,sports car
ua73107,,,,,,,,,,,,,,,,,,,,,california,2538.62632,bachelor,m,18608.0,71.0,0.0,corporate auto,340.8,four-door car
ua74474,,,,,,,,,,,,,,,,,,,,,oregon,4515.184003,college,f,87517.0,112.0,1.0,corporate auto,802.278237,four-door car
ua84837,arizona,m,college,863005.39%,24065.0,111.0,1/0/00,corporate auto,four-door car,532.8,,,,,,,,,,,,,,,,,,,,
ua94723,oregon,f,high school or below,442803.16%,58577.0,110.0,1/0/00,personal auto,suv,303.872752,,,,,,,,,,,,,,,,,,,,
ub16654,,,,,,,,,,,washington,m,master,471855.85%,15680.0,6464.0,1/0/00,260.879903,personal auto,four-door car,,,,,,,,,,
ub17669,,,,,,,,,,,,,,,,,,,,,nevada,2359.423599,bachelor,f,19864.0,63.0,0.0,personal auto,352.394515,four-door car
ub18338,,,,,,,,,,,,,,,,,,,,,oregon,12168.74492,bachelor,m,14973.0,115.0,0.0,personal auto,828.0,suv
ub28078,,,,,,,,,,,,,,,,,,,,,california,4200.373728,master,m,51510.0,106.0,0.0,personal auto,688.547375,four-door car
ub51030,,,,,,,,,,,,,,,,,,,,,washington,6582.450781,high school or below,f,0.0,62.0,0.0,special auto,297.6,four-door car
ub61619,oregon,,master,405956.74%,11621.0,108.0,1/0/00,personal auto,four-door car,518.4,,,,,,,,,,,,,,,,,,,,
ub87714,,,,,,,,,,,,,,,,,,,,,oregon,9667.129686,master,m,72885.0,124.0,2.0,personal auto,233.676034,suv
uc10048,,,,,,,,,,,,,,,,,,,,,oregon,6964.051797,college,f,0.0,95.0,1.0,corporate auto,629.647822,four-door car
uc19334,,,,,,,,,,,,,,,,,,,,,california,4698.345864,high school or below,f,26411.0,126.0,1.0,corporate auto,604.8,suv
uc21019,,,,,,,,,,,,,,,,,,,,,arizona,4890.1093,master,m,0.0,68.0,0.0,personal auto,689.282166,four-door car
uc29668,,,,,,,,,,,,,,,,,,,,,oregon,2601.351096,master,f,0.0,71.0,0.0,corporate auto,17.029835,two-door car
uc33108,cali,m,bachelor,656364.41%,32375.0,83.0,1/0/00,personal auto,four-door car,398.4,,,,,,,,,,,,,,,,,,,,
uc34044,,,,,,,,,,,,,,,,,,,,,california,2591.749798,college,f,56701.0,65.0,0.0,personal auto,333.441673,four-door car
uc35517,,,,,,,,,,,,,,,,,,,,,oregon,18532.40504,college,m,0.0,70.0,0.0,corporate auto,504.0,four-door car
uc69263,,,,,,,,,,,,,,,,,,,,,california,8336.08382,bachelor,m,0.0,67.0,2.0,personal auto,445.265108,two-door car
uc75204,,,,,,,,,,,,,,,,,,,,,california,12851.42404,high school or below,f,0.0,186.0,0.0,personal auto,1339.2,luxury suv
uc83161,,,,,,,,,,,,,,,,,,,,,california,6106.468745,high school or below,f,60234.0,152.0,0.0,personal auto,136.217066,suv
uc84059,,,,,,,,,,,california,f,master,689845.53%,70950.0,171.0,1/0/00,565.929394,personal auto,sports car,,,,,,,,,,
uc88305,arizona,f,college,266544.71%,52266.0,68.0,1/0/00,corporate auto,two-door car,141.922839,,,,,,,,,,,,,,,,,,,,
ud20999,,,,,,,,,,,,,,,,,,,,,california,2537.667511,master,m,0.0,68.0,0.0,corporate auto,326.4,four-door car
ud27196,,,,,,,,,,,arizona,m,high school or below,1968540.91%,51524.0,244.0,1/0/00,1171.2,personal auto,luxury car,,,,,,,,,,
ud27331,,,,,,,,,,,,,,,,,,,,,nevada,3241.838403,bachelor,m,33701.0,88.0,3.0,personal auto,460.815578,four-door car
ud31660,,,,,,,,,,,,,,,,,,,,,california,4061.590219,bachelor,m,70129.0,103.0,1.0,personal auto,130.495798,four-door car
ud47050,,,,,,,,,,,oregon,m,high school or below,600521.48%,26876.0,76.0,1/0/00,364.8,corporate auto,four-door car,,,,,,,,,,
ud61088,,,,,,,,,,,,,,,,,,,,,california,13799.05459,bachelor,m,0.0,127.0,0.0,personal auto,609.6,suv
ud77728,,,,,,,,,,,,,,,,,,,,,arizona,5657.806998,bachelor,f,23550.0,72.0,0.0,personal auto,222.751524,four-door car
ud87700,,,,,,,,,,,,,,,,,,,,,california,7164.011997,high school or below,m,0.0,108.0,0.0,corporate auto,1260.456194,suv
ud99395,,,,,,,,,,,,,,,,,,,,,oregon,4474.48438,high school or below,m,84927.0,112.0,0.0,personal auto,537.6,suv
ud99460,,,,,,,,,,,,,,,,,,,,,washington,9654.523307,bachelor,m,67772.0,82.0,0.0,personal auto,502.580472,four-door car
ue10014,,,,,,,,,,,,,,,,,,,,,arizona,12866.89474,high school or below,m,0.0,189.0,0.0,personal auto,1415.579302,luxury car
ue13511,,,,,,,,,,,,,,,,,,,,,oregon,2563.582441,high school or below,f,0.0,69.0,0.0,corporate auto,331.2,four-door car
ue19977,,,,,,,,,,,,,,,,,,,,,california,4379.770178,college,f,47747.0,111.0,0.0,personal auto,165.588524,two-door car
ue52886,,,,,,,,,,,,,,,,,,,,,arizona,28421.57022,bachelor,m,42803.0,245.0,0.0,personal auto,889.288242,luxury car
ue54045,,,,,,,,,,,,,,,,,,,,,california,10094.13003,high school or below,f,32046.0,127.0,0.0,corporate auto,475.599472,suv
ue67791,,,,,,,,,,,,,,,,,,,,,arizona,5885.335302,college,m,0.0,67.0,3.0,personal auto,482.4,two-door car
ue72026,,,,,,,,,,,,,,,,,,,,,california,5021.686245,college,f,69678.0,126.0,0.0,personal auto,306.818754,sports car
ue75424,,,,,,,,,,,,,,,,,,,,,california,10732.50747,doctor,m,75728.0,133.0,0.0,corporate auto,44.159065,suv
ue76013,,,,,,,,,,,washington,f,master,503986.93%,35984.0,128.0,1/3/00,275.577631,personal auto,suv,washington,5039.869278,master,f,35984.0,128.0,3.0,personal auto,275.577631,suv
ue96503,,,,,,,,,,,,,,,,,,,,,california,5599.668502,doctor,m,0.0,73.0,0.0,corporate auto,350.4,four-door car
uf13251,,,,,,,,,,,,,,,,,,,,,oregon,8510.758196,high school or below,m,26032.0,109.0,0.0,personal auto,638.098653,suv
uf27940,,,,,,,,,,,,,,,,,,,,,washington,3863.309585,college,f,47199.0,100.0,3.0,corporate auto,480.0,suv
uf28233,,,,,,,,,,,,,,,,,,,,,washington,5221.14469,high school or below,f,60445.0,65.0,0.0,personal auto,279.450351,four-door car
uf31027,,,,,,,,,,,,,,,,,,,,,california,4298.664542,college,f,76778.0,107.0,1.0,personal auto,500.665061,suv
uf32055,,,,,,,,,,,,,,,,,,,,,california,7109.296548,bachelor,m,69700.0,181.0,0.0,personal auto,645.921338,suv
uf32671,,,,,,,,,,,washington,f,college,529139.53%,57338.0,66.0,1/0/00,316.8,personal auto,four-door car,washington,5291.395332,college,f,57338.0,66.0,0.0,personal auto,316.8,four-door car
uf33451,oregon,f,bachelor,1097909.56%,94827.0,135.0,1/0/00,personal auto,suv,354.729129,,,,,,,,,,,,,,,,,,,,
uf36172,,,,,,,,,,,,,,,,,,,,,oregon,6900.951275,high school or below,f,0.0,92.0,0.0,personal auto,428.064465,two-door car
uf36353,,,,,,,,,,,,,,,,,,,,,oregon,10914.20446,college,m,71656.0,137.0,0.0,special auto,61.915326,suv
uf37831,,,,,,,,,,,arizona,m,master,1702989.34%,54613.0,213.0,1/0/00,731.559007,personal auto,luxury suv,,,,,,,,,,
uf44021,,,,,,,,,,,,,,,,,,,,,california,2108.493744,bachelor,m,0.0,61.0,0.0,personal auto,351.85681,two-door car
uf46533,california,f,college,457452.41%,99316.0,114.0,1/0/00,corporate auto,suv,754.358929,,,,,,,,,,,,,,,,,,,,
uf49068,,,,,,,,,,,,,,,,,,,,,california,7754.666388,college,m,0.0,117.0,0.0,corporate auto,918.655051,suv
uf54329,,,,,,,,,,,,,,,,,,,,,california,6089.77238,college,m,70892.0,76.0,0.0,corporate auto,206.709951,two-door car
uf56271,,,,,,,,,,,,,,,,,,,,,washington,2814.438036,high school or below,f,30703.0,70.0,0.0,personal auto,336.0,four-door car
uf59346,,,,,,,,,,,california,m,bachelor,417034.07%,90310.0,104.0,1/0/00,166.355491,personal auto,suv,,,,,,,,,,
uf73578,,,,,,,,,,,,,,,,,,,,,california,5838.89915,high school or below,m,81082.0,73.0,0.0,personal auto,281.295903,four-door car
uf74084,,,,,,,,,,,,,,,,,,,,,arizona,5641.35916,bachelor,m,39469.0,71.0,0.0,personal auto,315.560161,two-door car
uf77079,,,,,,,,,,,arizona,f,high school or below,1526581.49%,58361.0,95.0,1/0/00,43.599861,personal auto,four-door car,,,,,,,,,,
uf77413,,,,,,,,,,,oregon,m,college,275849.86%,65794.0,69.0,1/1/00,277.27294,personal auto,four-door car,,,,,,,,,,
uf81905,,,,,,,,,,,,,,,,,,,,,california,4867.378203,doctor,f,20123.0,63.0,0.0,personal auto,302.4,four-door car
uf84144,,,,,,,,,,,,,,,,,,,,,washington,3312.323945,college,m,26285.0,84.0,0.0,corporate auto,403.2,four-door car
uf88512,,,,,,,,,,,,,,,,,,,,,california,7442.570447,bachelor,m,57517.0,96.0,0.0,corporate auto,460.8,four-door car
uf88986,,,,,,,,,,,washington,f,college,279490.75%,39783.0,72.0,1/0/00,345.6,personal auto,two-door car,,,,,,,,,,
uf91715,,,,,,,,,,,,,,,,,,,,,nevada,7664.80924,high school or below,m,0.0,107.0,0.0,personal auto,770.4,four-door car
uf93434,,,,,,,,,,,,,,,,,,,,,oregon,2548.393565,college,f,22050.0,66.0,0.0,personal auto,316.8,four-door car
uf93725,,,,,,,,,,,,,,,,,,,,,oregon,2239.647297,bachelor,m,0.0,66.0,0.0,personal auto,475.2,four-door car
ug12132,,,,,,,,,,,,,,,,,,,,,washington,5256.923177,college,f,77693.0,65.0,0.0,personal auto,225.045919,four-door car
ug18431,,,,,,,,,,,,,,,,,,,,,arizona,13083.48622,bachelor,m,73060.0,108.0,0.0,special auto,518.4,suv
ug19550,,,,,,,,,,,,,,,,,,,,,california,21590.44235,high school or below,m,62477.0,183.0,0.0,personal auto,40.287304,luxury suv
ug34438,,,,,,,,,,,washington,f,college,1099059.48%,44552.0,137.0,1/0/00,311.103582,personal auto,suv,,,,,,,,,,
ug35090,,,,,,,,,,,,,,,,,,,,,california,6045.625114,college,f,82399.0,77.0,3.0,personal auto,31.668965,four-door car
ug37492,,,,,,,,,,,,,,,,,,,,,california,4362.931238,college,m,58842.0,110.0,0.0,personal auto,528.0,four-door car
ug38549,,,,,,,,,,,,,,,,,,,,,california,8852.734284,high school or below,f,0.0,83.0,0.0,personal auto,597.6,four-door car
ug42487,,,,,,,,,,,,,,,,,,,,,arizona,9806.215757,high school or below,f,0.0,87.0,0.0,personal auto,626.4,four-door car
ug48681,,,,,,,,,,,,,,,,,,,,,nevada,8044.872393,bachelor,m,71391.0,67.0,0.0,personal auto,284.000172,four-door car
ug49494,,,,,,,,,,,,,,,,,,,,,california,5765.502751,high school or below,f,57846.0,73.0,1.0,personal auto,481.014309,four-door car
ug49716,,,,,,,,,,,,,,,,,,,,,washington,4196.689511,college,f,0.0,114.0,0.0,personal auto,1182.289213,sports car
ug72692,,,,,,,,,,,,,,,,,,,,,oregon,2378.090679,bachelor,m,0.0,70.0,0.0,personal auto,734.072654,four-door car
ug79499,washington,m,bachelor,1168137.43%,70930.0,99.0,1/0/00,personal auto,four-door car,190.43446,,,,,,,,,,,,,,,,,,,,
ug93476,california,,college,800230.83%,0.0,107.0,1/0/00,personal auto,suv,513.6,,,,,,,,,,,,,,,,,,,,
uh22701,,,,,,,,,,,,,,,,,,,,,oregon,9726.551005,master,f,72236.0,80.0,0.0,personal auto,518.064733,four-door car
uh32376,,,,,,,,,,,,,,,,,,,,,nevada,4037.547258,bachelor,m,21586.0,106.0,0.0,personal auto,1056.291709,two-door car
uh35128,,,,,,,,,,,oregon,f,college,2580706.30%,71210.0,214.0,1/1/00,1027.2,personal auto,luxury car,,,,,,,,,,
uh41125,,,,,,,,,,,,,,,,,,,,,arizona,2227.072755,high school or below,m,27972.0,61.0,0.0,personal auto,292.8,four-door car
uh45301,oregon,m,college,943891.56%,86946.0,118.0,1/0/00,personal auto,four-door car,340.656963,,,,,,,,,,,,,,,,,,,,
uh59257,,,,,,,,,,,,,,,,,,,,,washington,7540.911474,doctor,m,61726.0,96.0,2.0,personal auto,689.507724,two-door car
uh62254,,,,,,,,,,,oregon,m,bachelor,2142363.72%,0.0,65.0,1/0/00,312.0,personal auto,two-door car,,,,,,,,,,
uh62357,,,,,,,,,,,,,,,,,,,,,washington,4389.945709,high school or below,f,0.0,118.0,1.0,personal auto,670.656551,suv
uh65059,az,,high school or below,430580.83%,24188.0,109.0,1/0/00,personal auto,sports car,523.2,,,,,,,,,,,,,,,,,,,,
uh76090,,,,,,,,,,,,,,,,,,,,,california,8818.051498,bachelor,f,0.0,136.0,4.0,personal auto,1237.257917,suv
uh76249,,,,,,,,,,,,,,,,,,,,,arizona,9087.586819,high school or below,m,0.0,80.0,0.0,corporate auto,384.0,four-door car
uh79028,,,,,,,,,,,,,,,,,,,,,nevada,5780.182197,high school or below,m,51066.0,74.0,0.0,personal auto,787.993313,four-door car
uh79890,,,,,,,,,,,,,,,,,,,,,oregon,5201.707743,high school or below,m,0.0,70.0,0.0,personal auto,336.0,four-door car
uh86550,,,,,,,,,,,,,,,,,,,,,oregon,4177.288153,college,f,44222.0,104.0,0.0,personal auto,413.196371,four-door car
uh89141,,,,,,,,,,,,,,,,,,,,,oregon,33279.77231,high school or below,f,59130.0,117.0,0.0,corporate auto,436.533172,sports car
uh93563,,,,,,,,,,,,,,,,,,,,,california,5306.162741,college,m,42871.0,67.0,0.0,corporate auto,321.6,four-door car
ui19516,,,,,,,,,,,,,,,,,,,,,california,16909.92767,college,m,65620.0,213.0,0.0,corporate auto,766.322388,luxury car
ui21548,,,,,,,,,,,,,,,,,,,,,california,2480.529264,high school or below,f,29444.0,63.0,0.0,personal auto,302.4,two-door car
ui24036,,,,,,,,,,,,,,,,,,,,,washington,15374.18296,bachelor,f,42570.0,128.0,0.0,personal auto,587.409205,suv
ui33675,,,,,,,,,,,,,,,,,,,,,california,5142.04553,bachelor,m,0.0,72.0,0.0,personal auto,345.6,two-door car
ui36374,,,,,,,,,,,,,,,,,,,,,oregon,5470.060561,bachelor,f,54507.0,138.0,0.0,corporate auto,702.990032,suv
ui36597,,,,,,,,,,,,,,,,,,,,,oregon,31706.9251,bachelor,m,50719.0,131.0,0.0,personal auto,870.626907,suv
ui44314,,,,,,,,,,,,,,,,,,,,,arizona,2620.167098,bachelor,m,31911.0,68.0,0.0,personal auto,245.893663,four-door car
ui53874,,,,,,,,,,,az,f,doctor,729484.61%,0.0,67.0,1/0/00,321.6,personal auto,four-door car,,,,,,,,,,
ui55951,california,m,bachelor,554803.19%,67798.0,69.0,1/0/00,personal auto,four-door car,331.2,,,,,,,,,,,,,,,,,,,,
ui57491,,,,,,,,,,,,,,,,,,,,,california,5165.571852,bachelor,m,0.0,72.0,0.0,personal auto,518.4,two-door car
ui62725,,,,,,,,,,,,,,,,,,,,,oregon,5520.476175,bachelor,m,94676.0,69.0,0.0,corporate auto,331.2,four-door car
ui63465,,,,,,,,,,,,,,,,,,,,,oregon,2917.539465,high school or below,f,51622.0,74.0,0.0,corporate auto,355.2,four-door car
ui64281,nevada,f,master,2285561.21%,20832.0,65.0,1/0/00,personal auto,two-door car,56.371967,,,,,,,,,,,,,,,,,,,,
ui64573,,,,,,,,,,,,,,,,,,,,,oregon,3470.177816,high school or below,f,94885.0,86.0,3.0,personal auto,170.532133,four-door car
ui73201,cali,m,college,366737.50%,62375.0,92.0,1/0/00,personal auto,two-door car,618.630955,,,,,,,,,,,,,,,,,,,,
ui73553,,,,,,,,,,,,,,,,,,,,,nevada,2359.423599,bachelor,f,19864.0,63.0,0.0,personal auto,352.394515,four-door car
ui73924,,,,,,,,,,,,,,,,,,,,,oregon,2469.56901,bachelor,f,55257.0,64.0,3.0,personal auto,209.596158,two-door car
ui75273,,,,,,,,,,,,,,,,,,,,,california,7522.068229,high school or below,f,47727.0,94.0,0.0,corporate auto,451.2,two-door car
ui77960,,,,,,,,,,,,,,,,,,,,,california,6656.200678,high school or below,f,39834.0,83.0,0.0,personal auto,398.4,four-door car
ui80897,,,,,,,,,,,,,,,,,,,,,washington,5552.596353,high school or below,m,50470.0,71.0,0.0,corporate auto,377.498287,two-door car
ui84849,,,,,,,,,,,,,,,,,,,,,arizona,8563.968057,college,m,91147.0,107.0,0.0,personal auto,50.473675,sports car
ui89243,,,,,,,,,,,,,,,,,,,,,california,5723.535705,bachelor,f,77646.0,71.0,0.0,personal auto,340.8,four-door car
ui99151,,,,,,,,,,,,,,,,,,,,,nevada,12023.75062,high school or below,m,28879.0,106.0,0.0,personal auto,763.2,sports car
ui99818,,,,,,,,,,,,,,,,,,,,,oregon,4349.30875,college,f,75648.0,108.0,0.0,personal auto,112.660916,suv
